year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,date
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",25.0,1.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,70.0,1.0,0.0,0.0,0.0,69.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",57.0,4.0,1.87,0.0,0.28,0.0,1.84,0.0,0.0,172.0,77.0,0.0,9.0,0.0,86.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",71.0,6.0,3.35,0.0,0.82,0.0,1.82,0.0,0.0,293.0,129.0,0.0,46.0,0.0,118.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",51.0,3.0,0.18,0.0,0.0,0.0,2.82,0.0,0.0,173.0,10.0,0.0,0.0,0.0,163.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",504.0,47.0,12.35,0.23,11.7,0.0,22.72,0.0,0.0,2823.0,1021.0,13.0,383.0,0.0,1406.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",39.0,3.0,0.22,0.0,0.0,0.0,2.78,0.0,0.0,452.0,25.0,0.0,0.0,0.0,427.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",62.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,76.0,37.0,0.0,39.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",54.0,6.0,2.88,0.0,1.17,0.0,1.95,0.0,0.0,936.0,811.0,0.0,29.0,0.0,96.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",71.0,7.0,2.7,0.0,2.44,0.0,1.86,0.0,0.0,504.0,232.0,0.0,91.0,0.0,181.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",57.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",312.0,28.0,10.61,0.0,6.99,0.0,10.4,0.0,0.0,1746.0,451.0,0.0,274.0,0.0,1021.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",61.0,7.0,2.19,0.0,1.12,0.0,3.69,0.0,0.0,474.0,141.0,0.0,26.0,0.0,307.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",58.0,5.0,3.54,0.0,0.72,0.0,0.74,0.0,0.0,432.0,367.0,0.0,14.0,0.0,51.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",222.0,25.0,7.36,0.0,9.78,0.0,7.86,0.0,0.0,1519.0,437.0,0.0,330.0,0.0,752.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",22.0,2.0,0.14,0.0,1.02,0.0,0.84,0.0,0.0,115.0,8.0,0.0,58.0,0.0,49.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",7.0,3.0,0.39,0.0,2.0,0.0,0.61,0.0,0.0,156.0,33.0,0.0,71.0,0.0,52.0,2023-11-01
2023,11,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2684.0,486.0,257.85,22.19,32.66,2.79,170.51,32.0,4.0,20008.0,11637.0,826.0,1040.0,114.0,6391.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",458.0,65.0,28.75,4.57,0.71,0.0,30.97,2.0,0.0,1981.0,836.0,140.0,15.0,0.0,990.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,216.0,216.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",673.0,90.0,44.77,3.79,2.26,0.0,39.17,3.0,0.0,2862.0,1563.0,98.0,59.0,0.0,1142.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",113.0,7.0,6.7,0.0,0.0,0.18,0.13,0.0,0.0,706.0,684.0,0.0,0.0,20.0,2.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",181.0,16.0,12.03,0.0,0.0,0.0,3.97,1.0,0.0,997.0,788.0,0.0,0.0,0.0,209.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",60.0,11.0,6.93,0.88,0.0,1.0,2.19,0.0,0.0,521.0,371.0,43.0,0.0,35.0,72.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",731.0,78.0,35.72,4.43,3.83,0.0,34.01,11.0,0.0,2435.0,1045.0,99.0,152.0,0.0,1139.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",63.0,12.0,8.63,0.0,0.0,0.0,3.37,3.0,0.0,504.0,405.0,0.0,0.0,0.0,99.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1191.0,143.0,84.73,5.45,4.95,0.0,47.87,8.0,1.0,6989.0,5107.0,132.0,136.0,0.0,1614.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",30.0,9.0,8.02,0.0,0.0,0.0,0.98,0.0,0.0,422.0,382.0,0.0,0.0,0.0,40.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",59.0,11.0,6.32,0.0,0.0,0.0,4.68,0.0,0.0,342.0,155.0,0.0,0.0,0.0,187.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.0,2.0,1.43,0.0,0.0,0.0,0.57,0.0,0.0,67.0,40.0,0.0,0.0,0.0,27.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",9.0,3.0,2.17,0.0,0.0,0.0,0.83,0.0,0.0,202.0,134.0,0.0,0.0,0.0,68.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",58.0,9.0,4.05,0.0,0.0,1.0,3.95,0.0,0.0,402.0,203.0,0.0,0.0,33.0,166.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",60.0,8.0,7.21,0.0,0.0,0.0,0.79,0.0,0.0,203.0,184.0,0.0,0.0,0.0,19.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",54.0,6.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,251.0,184.0,0.0,0.0,0.0,67.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",47.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,77.0,0.0,0.0,23.0,0.0,2023-11-01
2023,11,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",60.0,13.0,9.37,0.0,0.0,0.0,3.63,0.0,0.0,631.0,517.0,0.0,0.0,0.0,114.0,2023-11-01
2023,11,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",141.0,25.0,8.08,0.0,2.77,0.33,13.82,0.0,0.0,1139.0,366.0,0.0,85.0,15.0,673.0,2023-11-01
2023,11,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",33.0,3.0,1.97,0.0,0.73,0.0,0.29,0.0,0.0,170.0,113.0,0.0,20.0,0.0,37.0,2023-11-01
2023,11,MQ,Envoy Air,ALB,"Albany, NY: Albany International",27.0,5.0,0.38,0.0,1.63,0.0,3.0,0.0,0.0,184.0,6.0,0.0,82.0,0.0,96.0,2023-11-01
2023,11,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",117.0,5.0,2.06,0.57,0.54,0.0,1.83,0.0,0.0,269.0,113.0,12.0,12.0,0.0,132.0,2023-11-01
2023,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15.0,3.0,0.55,0.0,0.26,0.0,2.19,0.0,0.0,316.0,53.0,0.0,22.0,0.0,241.0,2023-11-01
2023,11,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",37.0,9.0,4.7,0.1,0.88,0.0,3.32,0.0,0.0,649.0,188.0,10.0,46.0,0.0,405.0,2023-11-01
2023,11,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",646.0,144.0,24.5,1.29,76.15,0.0,42.06,1.0,0.0,7768.0,2209.0,41.0,2673.0,0.0,2845.0,2023-11-01
2023,11,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",62.0,8.0,4.16,1.0,1.08,0.0,1.76,0.0,0.0,290.0,187.0,22.0,23.0,0.0,58.0,2023-11-01
2023,11,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",27.0,3.0,0.06,0.56,0.0,0.0,2.38,0.0,0.0,235.0,1.0,75.0,0.0,0.0,159.0,2023-11-01
2023,11,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",48.0,7.0,1.41,0.11,2.35,0.0,3.12,0.0,0.0,308.0,111.0,10.0,84.0,0.0,103.0,2023-11-01
2023,11,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",192.0,27.0,7.42,1.85,9.83,0.0,7.89,0.0,0.0,1176.0,279.0,80.0,274.0,0.0,543.0,2023-11-01
2023,11,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",33.0,2.0,0.0,0.0,0.05,0.0,1.95,0.0,0.0,56.0,0.0,0.0,2.0,0.0,54.0,2023-11-01
2023,11,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",32.0,3.0,0.44,0.0,0.37,0.0,2.19,0.0,0.0,157.0,34.0,0.0,17.0,0.0,106.0,2023-11-01
2023,11,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59.0,9.0,0.19,0.0,6.35,0.0,2.46,0.0,0.0,223.0,7.0,0.0,150.0,0.0,66.0,2023-11-01
2023,11,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",263.0,47.0,12.93,0.0,13.26,0.54,20.27,0.0,0.0,2133.0,668.0,0.0,465.0,13.0,987.0,2023-11-01
2023,11,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",50.0,4.0,1.54,0.0,0.4,0.0,2.05,0.0,0.0,134.0,55.0,0.0,15.0,0.0,64.0,2023-11-01
2023,11,MQ,Envoy Air,BOS,"Boston, MA: Logan International",140.0,28.0,5.4,0.04,8.16,0.0,14.4,3.0,0.0,1478.0,235.0,1.0,287.0,0.0,955.0,2023-11-01
2023,11,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",41.0,4.0,2.3,0.0,0.22,0.0,1.48,0.0,0.0,156.0,64.0,0.0,12.0,0.0,80.0,2023-11-01
2023,11,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",65.0,9.0,4.08,0.23,2.31,0.0,2.39,0.0,0.0,366.0,166.0,7.0,87.0,0.0,106.0,2023-11-01
2023,11,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",165.0,26.0,6.38,0.0,10.91,0.0,8.71,0.0,1.0,1452.0,597.0,0.0,309.0,0.0,546.0,2023-11-01
2023,11,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,2023-11-01
2023,11,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",71.0,11.0,2.98,0.0,3.23,0.0,4.8,0.0,0.0,495.0,189.0,0.0,108.0,0.0,198.0,2023-11-01
2023,11,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56.0,13.0,2.02,0.82,3.82,0.0,6.34,0.0,1.0,433.0,91.0,27.0,120.0,0.0,195.0,2023-11-01
2023,11,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",113.0,12.0,3.68,0.0,3.54,0.28,4.5,0.0,0.0,449.0,102.0,0.0,99.0,15.0,233.0,2023-11-01
2023,11,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",70.0,6.0,2.21,0.09,1.05,0.0,2.65,0.0,0.0,240.0,80.0,8.0,28.0,0.0,124.0,2023-11-01
2023,11,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",105.0,17.0,3.79,0.82,5.47,0.0,6.92,0.0,0.0,718.0,81.0,108.0,136.0,0.0,393.0,2023-11-01
2023,11,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",70.0,6.0,5.97,0.0,0.03,0.0,0.0,0.0,1.0,218.0,216.0,0.0,2.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",421.0,61.0,17.02,5.05,15.73,0.0,23.2,0.0,1.0,3041.0,901.0,256.0,455.0,0.0,1429.0,2023-11-01
2023,11,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",252.0,44.0,8.73,0.87,13.25,0.0,21.15,0.0,0.0,2730.0,388.0,58.0,386.0,0.0,1898.0,2023-11-01
2023,11,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",117.0,20.0,5.85,0.6,4.9,0.0,8.65,0.0,0.0,1069.0,302.0,22.0,218.0,0.0,527.0,2023-11-01
2023,11,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",119.0,11.0,1.93,1.0,2.79,0.0,5.28,0.0,0.0,543.0,156.0,23.0,95.0,0.0,269.0,2023-11-01
2023,11,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",144.0,13.0,5.11,0.0,2.26,0.0,5.63,0.0,0.0,575.0,186.0,0.0,71.0,0.0,318.0,2023-11-01
2023,11,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",191.0,43.0,8.69,1.63,17.13,0.0,15.55,0.0,0.0,2158.0,479.0,125.0,517.0,0.0,1037.0,2023-11-01
2023,11,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,2023-11-01
2023,11,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",335.0,28.0,7.63,0.11,10.74,0.0,9.52,0.0,0.0,1081.0,345.0,5.0,307.0,0.0,424.0,2023-11-01
2023,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5111.0,714.0,149.48,41.24,270.71,2.66,249.92,4.0,1.0,38257.0,10596.0,2906.0,8351.0,91.0,16313.0,2023-11-01
2023,11,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",62.0,11.0,0.98,0.0,6.36,0.0,3.66,0.0,0.0,303.0,41.0,0.0,151.0,0.0,111.0,2023-11-01
2023,11,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",15.0,1.0,0.61,0.0,0.39,0.0,0.0,0.0,0.0,44.0,27.0,0.0,17.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",36.0,6.0,2.15,0.0,0.42,0.0,3.43,0.0,0.0,530.0,71.0,0.0,54.0,0.0,405.0,2023-11-01
2023,11,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",144.0,15.0,5.36,0.0,3.67,0.0,5.97,0.0,0.0,775.0,195.0,0.0,128.0,0.0,452.0,2023-11-01
2023,11,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",88.0,10.0,2.15,0.0,0.83,0.0,7.03,0.0,0.0,357.0,117.0,0.0,19.0,0.0,221.0,2023-11-01
2023,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",66.0,10.0,4.28,0.98,2.94,0.0,1.8,0.0,0.0,628.0,219.0,163.0,134.0,0.0,112.0,2023-11-01
2023,11,MQ,Envoy Air,EYW,"Key West, FL: Key West International",178.0,34.0,11.89,2.42,13.36,0.0,6.32,0.0,0.0,1114.0,399.0,55.0,477.0,0.0,183.0,2023-11-01
2023,11,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",142.0,23.0,3.7,0.0,6.54,0.0,12.76,0.0,0.0,1197.0,188.0,0.0,163.0,0.0,846.0,2023-11-01
2023,11,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",27.0,2.0,0.85,0.0,0.17,0.0,0.97,0.0,0.0,225.0,128.0,0.0,24.0,0.0,73.0,2023-11-01
2023,11,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",30.0,2.0,1.86,0.0,0.06,0.0,0.08,0.0,1.0,552.0,479.0,0.0,32.0,0.0,41.0,2023-11-01
2023,11,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",88.0,8.0,1.45,0.94,1.25,0.0,4.37,0.0,0.0,350.0,72.0,29.0,40.0,0.0,209.0,2023-11-01
2023,11,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",63.0,4.0,0.2,0.0,1.0,0.0,2.8,0.0,1.0,169.0,10.0,0.0,27.0,0.0,132.0,2023-11-01
2023,11,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",84.0,7.0,2.05,0.0,2.3,0.0,2.65,0.0,2.0,386.0,97.0,0.0,200.0,0.0,89.0,2023-11-01
2023,11,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",54.0,7.0,1.45,0.0,3.16,0.0,2.39,0.0,0.0,253.0,44.0,0.0,73.0,0.0,136.0,2023-11-01
2023,11,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",70.0,10.0,5.24,0.0,3.05,0.0,1.7,0.0,0.0,318.0,176.0,0.0,67.0,0.0,75.0,2023-11-01
2023,11,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",64.0,9.0,2.77,0.24,3.74,0.0,2.26,0.0,0.0,506.0,174.0,10.0,118.0,0.0,204.0,2023-11-01
2023,11,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",121.0,10.0,2.67,0.03,3.64,0.0,3.67,0.0,0.0,462.0,115.0,3.0,118.0,0.0,226.0,2023-11-01
2023,11,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",86.0,9.0,1.51,0.7,1.71,0.0,5.09,0.0,0.0,331.0,41.0,19.0,64.0,0.0,207.0,2023-11-01
2023,11,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",59.0,7.0,0.79,0.0,3.76,0.0,2.45,0.0,0.0,371.0,22.0,0.0,102.0,0.0,247.0,2023-11-01
2023,11,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",118.0,7.0,1.89,0.0,3.05,0.0,2.06,0.0,0.0,160.0,35.0,0.0,66.0,0.0,59.0,2023-11-01
2023,11,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",99.0,20.0,4.69,0.08,5.33,0.0,9.9,0.0,0.0,1192.0,278.0,18.0,157.0,0.0,739.0,2023-11-01
2023,11,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",114.0,14.0,4.76,0.0,3.24,0.4,5.6,0.0,0.0,601.0,263.0,0.0,91.0,6.0,241.0,2023-11-01
2023,11,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",115.0,6.0,1.98,0.23,1.43,0.0,2.36,0.0,0.0,200.0,70.0,9.0,48.0,0.0,73.0,2023-11-01
2023,11,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",18.0,3.0,0.65,0.11,0.0,0.0,2.23,0.0,0.0,135.0,25.0,10.0,0.0,0.0,100.0,2023-11-01
2023,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",154.0,21.0,2.77,0.27,13.8,0.0,4.17,0.0,0.0,861.0,146.0,4.0,420.0,0.0,291.0,2023-11-01
2023,11,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",181.0,33.0,8.73,2.03,7.96,0.0,14.29,1.0,0.0,2749.0,474.0,792.0,439.0,0.0,1044.0,2023-11-01
2023,11,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",33.0,5.0,2.16,0.0,2.59,0.0,0.25,0.0,0.0,253.0,149.0,0.0,96.0,0.0,8.0,2023-11-01
2023,11,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",95.0,14.0,5.88,0.0,1.33,0.0,6.78,0.0,0.0,695.0,242.0,0.0,80.0,0.0,373.0,2023-11-01
2023,11,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",140.0,15.0,3.23,0.0,6.19,0.33,5.25,0.0,0.0,405.0,89.0,0.0,146.0,6.0,164.0,2023-11-01
2023,11,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",101.0,16.0,6.81,0.0,4.06,0.0,5.12,0.0,0.0,715.0,305.0,0.0,189.0,0.0,221.0,2023-11-01
2023,11,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",73.0,11.0,5.24,0.0,2.4,0.0,3.36,0.0,0.0,471.0,259.0,0.0,65.0,0.0,147.0,2023-11-01
2023,11,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",122.0,17.0,6.07,0.52,5.2,0.13,5.08,0.0,0.0,553.0,224.0,11.0,134.0,6.0,178.0,2023-11-01
2023,11,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",33.0,2.0,1.35,0.0,0.65,0.0,0.0,0.0,0.0,35.0,22.0,0.0,13.0,0.0,0.0,2023-11-01
2023,11,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",28.0,2.0,0.24,0.0,0.83,0.0,0.93,0.0,0.0,101.0,11.0,0.0,38.0,0.0,52.0,2023-11-01
2023,11,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",245.0,46.0,12.42,1.71,8.63,0.0,23.25,0.0,0.0,2055.0,412.0,71.0,258.0,0.0,1314.0,2023-11-01
2023,11,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",115.0,17.0,4.85,0.0,4.16,0.0,7.98,0.0,0.0,787.0,170.0,0.0,148.0,0.0,469.0,2023-11-01
2023,11,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",191.0,16.0,7.04,0.0,4.26,0.0,4.69,0.0,0.0,511.0,246.0,0.0,93.0,0.0,172.0,2023-11-01
